Emp.No,Name,Retirement,Sex,Age,Tenure,Hiring.Source,University,Univ.GPA,Education.Level,Biz.Location,Job.Family,Team,Is.Manager,OverTime,Performance.Score,Unused.Vacation,Cognitive.Score,Endurance.Score,Execution.Score,Manager.Vision,Manager.Communication,Manager.Execution,Engagement.Score,Sales.Amount
5532,Jane1632,No,Female,27,22.7,Job Board,HARVARD UNIVERSITY,76.22,Bachelor,Tokyo,Manufacturing,Marketing,Yes,158,44.1,14,98,97,71,91,77,48,67.5,NA
3475,John1633,No,Male,33,12.4,Job Board,KYOTO UNIVERSITY,62.44,Doctor,Tokyo,Manufacturing,Tech Support,No,319,51.4,13,97,99,63,9,12,31,40.3,NA
4114,Jane1634,No,Female,34,19.4,Special,NAGOYA UNIVERSITY,79.56,Bachelor,Singapore,Research,Marketing,No,60,44.3,5,84,87,93,90,73,23,62.3,NA
1984,Jane1635,No,Female,38,33.8,Job Board,UNIVERSITY OF PENNSYLVANIA,74.89,Bachelor,Singapore,Research,Biz Dev,Yes,5,59.6,2,89,97,80,54,52,23,52.4,NA
449,John1636,No,Male,29,9.1,Intern,UNIVERSITY OF CHICAGO,87.11,Bachelor,Singapore,Marketing,Manufacturing,No,13,52.9,15,71,90,75,1,27,85,49.1,72102
1775,Jane1637,No,Female,40,26.8,Job Board,PRINCETON UNIVERSITY,74.67,Bachelor,Shanghai,Research,Manufacturing,No,0,66.2,0,81,95,98,32,21,1,46.6,NA
2918,Jane1638,Yes,Female,39,31.2,Job Board,THE UNIVERSITY OF TOKYO,60.22,Bachelor,Singapore,Research,Marketing,Yes,192,40,7,78,78,90,91,23,43,48.7,NA
2416,John1639,No,Male,44,26.2,Special,KYOTO UNIVERSITY,80,Doctor,USA,Marketing,Tech Support,No,65,45.1,15,84,94,66,27,20,35,40,53091
975,Jane1640,No,Female,33,16.5,Job Board,UNIVERSITY OF CHICAGO,88.44,Bachelor,Shanghai,Manufacturing,Tech Support,No,276,60.1,5,75,79,86,14,4,29,46.3,NA
5334,John1641,No,Male,33,13.5,Job Board,SEOUL NATIONAL UNIVERSITY,80,Bachelor,Shanghai,Manufacturing,Tech Support,No,153,39.5,9,95,99,83,19,4,31,42.8,NA
1669,John1642,No,Male,41,22,Job Board,STANFORD UNIVERSITY,86,Master,Seoul,Manufacturing,Tech Support,No,415,71.7,9,79,79,85,26,7,5,51.8,NA
4147,John1643,No,Male,38,21.3,Job Board,UNIVERSITY OF CAMBRIDGE,83.78,HighSchool,Singapore,Research,Quality Assurance,No,59,29.9,15,99,93,82,50,50,36,47.4,NA
4019,Jane1644,No,Female,36,21.7,Job Board,CORNELL UNIVERSITY,84.67,Bachelor,Shanghai,Marketing,Marketing,No,30,49.8,8,90,76,65,92,73,71,65.5,57949
4801,John1645,No,Male,36,19.5,Job Board,KYOTO UNIVERSITY,80,Bachelor,Shanghai,Manufacturing,Finance,No,276,45,7,69,92,98,14,49,65,51,NA
1459,John1646,No,Male,41,19.4,Special,STANFORD UNIVERSITY,74.44,Bachelor,Singapore,Marketing,Manufacturing,No,44,34.4,21,72,79,62,3,26,42,42.7,98878
1553,Jane1647,No,Female,40,32.9,Special,THE UNIVERSITY OF TOKYO,68.22,Doctor,Tokyo,Manufacturing,Tech Support,Yes,218,30.1,7,67,67,99,24,16,45,43.8,NA
473,Jane1648,No,Female,34,28.6,Job Board,DUKE UNIVERSITY,75.33,HighSchool,Tokyo,Manufacturing,Biz Dev,Yes,230,53.1,12,77,88,96,7,32,12,52.4,NA
2864,John1649,No,Male,40,20.1,Job Board,YALE UNIVERSITY,59.3,Master,Tokyo,Manufacturing,Manufacturing,No,180,52.6,23,95,67,65,28,22,22,48.8,NA
137,John1650,No,Male,30,12,Intern,UNIVERSITY OF CAMBRIDGE,74,Bachelor,Seoul,Manufacturing,Tech Support,No,240,42.6,5,90,92,96,20,26,23,49.2,NA
1135,John1651,No,Male,31,12.2,Intern,UNIVERSITY OF SUSSEX,76.44,Doctor,Singapore,Manufacturing,Manufacturing,No,191,37.2,5,81,93,98,3,18,28,47.6,NA
1494,John1652,No,Male,43,22,Job Board,UNIVERSITY OF OXFORD,80.67,Master,Singapore,Research,Biz Dev,No,28,64.2,5,70,84,67,37,45,56,55.7,NA
307,John1653,No,Male,35,14,Job Board,UNIVERSITY OF OXFORD,60.22,Bachelor,Amsterdam,Research,Marketing,No,73,57.1,7,83,90,94,69,73,26,62.4,NA
2856,John1654,No,Male,38,17.4,Job Board,MIT,90.44,Bachelor,Singapore,Administration,Marketing,No,19,28.1,22,92,69,89,92,71,28,64,NA
4377,John1655,No,Male,37,29.7,Job Board,HARVARD UNIVERSITY,87.11,Doctor,Tokyo,Research,Manufacturing,Yes,65,59.5,11,74,74,74,20,26,12,48,NA
1941,Jane1656,No,Female,40,23.2,Job Board,UNIVERSITY OF CHICAGO,84.89,Master,Tokyo,Manufacturing,Tech Support,No,328,52.7,2,82,94,95,17,19,19,45.6,NA
5370,Jane1657,No,Female,35,18.7,Job Board,MIT,94.65,2-Year College,Tokyo,Research,Tech Support,No,32,50.4,1,79,88,75,17,9,4,43.8,NA
4809,John1658,No,Male,34,13.7,Job Board,SEOUL NATIONAL UNIVERSITY,71.33,Doctor,Seoul,Research,Manufacturing,No,158,81.2,4,71,91,93,8,41,3,50.3,NA
4161,John1659,No,Male,45,29.2,Job Board,UNIVERSITY OF OXFORD,72.67,Master,Tokyo,Manufacturing,Tech Support,No,177,54.9,18,92,94,64,23,17,22,42.2,NA
1975,John1660,No,Male,37,16.5,Job Board,YALE UNIVERSITY,86.28,Bachelor,Singapore,Marketing,Manufacturing,No,35,68.8,10,99,74,98,26,32,85,54.1,81404
3132,John1661,No,Male,38,20.1,Special,SEOUL NATIONAL UNIVERSITY,70.67,Bachelor,Tokyo,Manufacturing,Biz Dev,No,178,53.1,4,77,90,78,77,61,30,63.9,NA
5137,Jane1662,No,Female,30,15.4,Intern,KYOTO UNIVERSITY,66.74,Bachelor,Seoul,Administration,Manufacturing,No,2,47.1,10,72,93,94,7,14,1,39.1,NA
42,John1663,No,Male,39,21.6,Intern,SEOUL NATIONAL UNIVERSITY,90.44,Bachelor,Tokyo,Marketing,Marketing,No,61,54.7,15,99,77,86,94,72,69,70.5,62169
516,John1664,No,Male,35,26.8,Job Board,THE UNIVERSITY OF TOKYO,77.78,HighSchool,Seoul,Research,Biz Dev,Yes,252,84.2,11,72,98,70,9,65,7,53.5,NA
609,John1665,No,Male,31,10.2,Job Board,THE UNIVERSITY OF TOKYO,83.33,Bachelor,USA,Manufacturing,Marketing,No,153,36,20,67,80,76,70,74,30,64.3,NA
3515,John1666,No,Male,41,22.3,Job Board,UNIVERSITY OF TORONTO,92.22,Master,Tokyo,Research,Biz Dev,No,121,58.3,4,92,86,87,53,39,17,49.3,NA
344,John1667,No,Male,33,11.2,Job Board,OSAKA UNIVERSITY,78.44,Bachelor,Amsterdam,Manufacturing,Biz Dev,No,289,41.8,10,98,100,74,7,23,27,45.8,NA
2517,Jane1668,No,Female,47,32,Special,SEOUL NATIONAL UNIVERSITY,85.11,Doctor,Shanghai,Marketing,Marketing,No,24,48.6,5,90,90,74,91,73,71,66.2,50349
4191,John1669,No,Male,38,18.9,Job Board,UNIVERSITY OF PENNSYLVANIA,83.78,Master,Seoul,Manufacturing,Tech Support,No,345,53.3,9,94,98,65,12,6,8,42.2,NA
3812,Jane1670,No,Female,43,26.7,Job Board,SEOUL NATIONAL UNIVERSITY,67.56,Bachelor,Singapore,Manufacturing,Tech Support,No,126,46.4,9,73,68,90,14,3,49,49.4,NA
2149,John1671,No,Male,41,22.4,Job Board,THE UNIVERSITY OF TOKYO,72.44,Bachelor,Tokyo,Manufacturing,Biz Dev,No,197,35.8,25,95,80,63,26,62,48,52.2,NA
336,John1672,No,Male,38,19.3,Intern,CORNELL UNIVERSITY,70.22,Bachelor,Shanghai,Research,Marketing,No,51,43,23,84,96,98,91,70,27,62.6,NA
343,John1673,No,Male,36,16.2,Job Board,MIT,79.56,2-Year College,Seoul,Manufacturing,Quality Assurance,No,325,79.8,17,95,94,67,32,35,14,55.6,NA
475,John1674,No,Male,31,11.1,Job Board,MIT,72.44,Master,Shanghai,Manufacturing,Manufacturing,No,401,26.8,12,79,69,91,17,28,36,48.2,NA
4800,Jane1675,Yes,Female,33,18.5,Job Board,SEOUL NATIONAL UNIVERSITY,70.22,Bachelor,Tokyo,Manufacturing,Manufacturing,No,321,35.3,11,70,84,68,26,25,4,36.5,NA
3306,John1676,No,Male,36,19.8,Job Board,SEOUL NATIONAL UNIVERSITY,76.89,Bachelor,Singapore,Manufacturing,Biz Dev,No,153,43.6,14,98,75,96,17,38,36,51.3,NA
4021,John1677,No,Male,48,25.8,Special,UNIVERSITY OF HONG KONG,89.11,Bachelor,Tokyo,Manufacturing,Tech Support,No,232,36.2,26,68,90,70,18,10,33,42.6,NA
4404,Jane1678,No,Female,38,24.2,Intern,UNIVERSITY OF CHICAGO,92.56,Doctor,Seoul,Research,Biz Dev,No,102,84.2,6,87,95,63,39,43,23,54.5,NA
425,Jane1679,No,Female,30,23,Job Board,UNIVERSITY OF CAMBRIDGE,86.22,Master,Shanghai,Research,Human Resources,Yes,216,65.6,0,90,73,81,68,75,3,59.8,NA
2910,John1680,No,Male,42,25.6,Special,CORNELL UNIVERSITY,67.56,Master,USA,Manufacturing,Human Resources,No,178,49.4,11,89,87,94,93,82,18,66.6,NA
3363,John1681,No,Male,45,21.8,Special,UNIVERSITY OF CHICAGO,81.33,Bachelor,Shanghai,Research,Marketing,No,35,49.5,1,68,72,78,90,73,32,64.7,NA
5410,John1682,No,Male,34,14.3,Job Board,HARVARD UNIVERSITY,75.78,2-Year College,USA,Manufacturing,Quality Assurance,No,228,40.9,13,91,94,86,38,48,12,45.5,NA
5015,John1683,No,Male,33,17.2,Overseas,UNIVERSITY OF CHICAGO,67.56,Doctor,USA,Research,Biz Dev,No,90,55.1,19,82,72,92,42,32,28,52.8,NA
2637,John1684,No,Male,40,32,Special,THE UNIVERSITY OF TOKYO,73.11,2-Year College,Seoul,Research,Tech Support,Yes,332,23.2,16,88,67,81,13,5,19,41.2,NA
2235,John1685,No,Male,43,35.4,Job Board,OSAKA UNIVERSITY,83.78,HighSchool,Tokyo,Research,Finance,Yes,28,53.7,16,79,96,98,32,37,74,53.7,NA
1783,John1686,No,Male,42,21.4,Job Board,HOKKAIDO UNIVERSITY,70.67,Bachelor,Singapore,Research,Tech Support,No,83,56.7,7,67,75,90,29,16,22,48.5,NA
2645,John1687,No,Male,41,20.4,Job Board,SEOUL NATIONAL UNIVERSITY,92.33,HighSchool,Tokyo,Administration,Marketing,No,165,31.9,26,72,86,90,90,73,49,65.9,NA
1201,Jane1688,No,Female,25,8.4,Job Board,NAGOYA UNIVERSITY,76.22,Bachelor,Amsterdam,Manufacturing,Finance,No,167,33,11,87,87,72,6,26,41,43.9,NA
430,Jane1689,No,Female,33,27.3,Job Board,HARVARD UNIVERSITY,89.56,Bachelor,Shanghai,Manufacturing,Human Resources,Yes,120,65.3,1,85,99,83,70,80,46,63.1,NA
86,John1690,Yes,Male,33,16.5,Job Board,KYOTO UNIVERSITY,76,Bachelor,Tokyo,Manufacturing,Marketing,No,378,43.2,20,86,71,78,90,22,42,49.4,NA
408,John1691,No,Male,33,14.3,Job Board,OSAKA UNIVERSITY,91.11,Bachelor,Shanghai,Administration,Marketing,No,94,38.9,9,98,73,74,68,70,42,63.9,NA
3895,John1692,No,Male,36,16.5,Job Board,UNIVERSITY OF CAMBRIDGE,80,Bachelor,Tokyo,Research,Tech Support,No,72,31.4,27,87,88,100,21,12,35,42.3,NA
456,John1693,No,Male,50,28.8,Job Board,SEOUL NATIONAL UNIVERSITY,86.51,Bachelor,Tokyo,Manufacturing,Tech Support,No,194,39,9,78,91,77,23,6,30,44.8,NA
688,Jane1694,No,Female,30,10.6,Job Board,THE UNIVERSITY OF TOKYO,87.33,Bachelor,Singapore,Marketing,Manufacturing,No,20,52.9,3,76,77,82,13,21,87,48.8,61970
1927,John1695,No,Male,43,23.3,Job Board,SEOUL NATIONAL UNIVERSITY,74.89,Bachelor,USA,Research,Biz Dev,No,66,53.1,8,76,79,95,35,41,38,56.3,NA
2333,John1696,No,Male,46,38.7,Job Board,STANFORD UNIVERSITY,82.79,Master,Tokyo,Manufacturing,Tech Support,Yes,154,46.5,20,100,72,70,25,6,41,43.9,NA
3201,John1697,No,Male,34,13.3,Overseas,OSAKA UNIVERSITY,78.22,Master,Tokyo,Marketing,Tech Support,No,13,48.7,11,78,97,96,23,16,39,42.2,175247
2628,Jane1698,No,Female,41,26.1,Job Board,OSAKA UNIVERSITY,80,Bachelor,Singapore,Manufacturing,Marketing,No,295,54.1,9,94,84,90,93,73,29,66.3,NA
5482,Jane1699,No,Female,28,12.1,Intern,LEIDEN UNIVERSITY,58.89,Bachelor,Singapore,Manufacturing,Marketing,No,150,44.5,12,97,88,73,93,71,65,68.3,NA
2697,John1700,Yes,Male,46,29.1,Special,UNIVERSITY OF PENNSYLVANIA,72.44,Bachelor,Shanghai,Research,Marketing,No,200,36.1,15,68,98,83,91,21,33,48.4,NA
2289,Jane1701,No,Female,42,29,Special,SEOUL NATIONAL UNIVERSITY,81.56,Bachelor,Tokyo,Research,Manufacturing,No,5,54.6,9,86,69,91,32,21,7,47.4,NA
3768,John1702,No,Male,39,18.8,Job Board,UNIVERSITY OF OXFORD,92.44,2-Year College,Seoul,Manufacturing,Finance,No,322,71.3,7,78,100,75,42,22,54,56.8,NA
549,John1703,No,Male,36,23.4,Job Board,SOGANG UNIVERSITY,76.44,Bachelor,Singapore,Administration,Tech Support,Yes,61,38.6,12,97,74,77,2,5,29,38.8,NA
211,John1704,No,Male,46,28,Job Board,SEOUL NATIONAL UNIVERSITY,78,Doctor,Singapore,Research,Marketing,No,55,53.3,21,85,93,63,89,72,53,65.5,NA
3304,Jane1705,No,Female,37,18.8,Job Board,THE UNIVERSITY OF TOKYO,82,Bachelor,Amsterdam,Research,Biz Dev,No,42,61.4,12,98,99,98,32,47,13,49.7,NA
957,Jane1706,No,Female,29,25.8,Job Board,HARVARD UNIVERSITY,88,Bachelor,Seoul,Research,Tech Support,Yes,67,70.2,3,99,75,86,5,13,13,42.9,NA
3842,Jane1707,No,Female,38,21.8,Job Board,PEKING UNIVERSITY,74.67,Bachelor,Singapore,Manufacturing,Manufacturing,No,200,32,7,77,77,96,9,18,24,42.2,NA
5426,John1708,No,Male,35,15.4,Job Board,STANFORD UNIVERSITY,88,Bachelor,Tokyo,Marketing,Marketing,No,50,38,5,71,77,75,75,72,19,61,28129
3213,John1709,No,Male,32,10.1,Job Board,MIT,87.11,Bachelor,Tokyo,Manufacturing,Tech Support,No,314,39.2,6,89,71,65,1,13,31,41.7,NA
1222,John1710,Yes,Male,35,16.8,Job Board,PEKING UNIVERSITY,66.67,Bachelor,Singapore,Manufacturing,Finance,No,345,51.1,5,100,80,76,1,32,85,48.6,NA
5101,Jane1711,No,Female,28,11.5,Job Board,"	EMORY UNIVERSITY",86.22,Master,Shanghai,Marketing,Manufacturing,No,20,38.2,7,78,67,82,19,15,39,43.3,50029
1299,John1712,No,Male,35,23.1,Job Board,SEOUL NATIONAL UNIVERSITY,81.33,Bachelor,Shanghai,Research,Manufacturing,Yes,56,65.4,19,78,71,63,28,27,28,50.5,NA
3203,John1713,No,Male,42,25.4,Job Board,THE UNIVERSITY OF TOKYO,67.21,Bachelor,Singapore,Research,Biz Dev,No,87,51,12,75,92,62,51,63,62,59.8,NA
5264,John1714,No,Male,34,11.4,Intern,TSINGHUA UNIVERSITY,81.94,Bachelor,Amsterdam,Marketing,Manufacturing,No,13,67.9,11,78,78,98,16,19,39,47.5,84255
2775,Jane1715,Yes,Female,54,39.9,Job Board,PEKING UNIVERSITY,91.86,Bachelor,Singapore,Marketing,Marketing,No,208,35.8,14,86,76,91,91,18,39,47.9,29885
984,Jane1716,No,Female,29,11.2,Job Board,UNIVERSITY OF CAMBRIDGE,80.44,Bachelor,USA,Research,Biz Dev,No,5,56.9,8,82,75,97,15,30,34,47.9,NA
1102,Jane1717,No,Female,26,12.9,Job Board,STANFORD UNIVERSITY,81.56,Master,Tokyo,Manufacturing,Human Resources,No,405,34.1,5,78,71,63,64,76,7,61.2,NA
3231,John1718,No,Male,49,40.5,Special,LEIDEN UNIVERSITY,77.56,Master,Singapore,Administration,Tech Support,Yes,19,53,9,83,95,90,13,4,26,40.4,NA
659,Jane1719,No,Female,32,15.5,Overseas,SEOUL NATIONAL UNIVERSITY,76.44,Bachelor,Tokyo,Administration,Tech Support,No,5,45,10,70,96,76,3,4,29,37.3,NA
1612,John1720,No,Male,48,30,Job Board,THE UNIVERSITY OF TOKYO,75.78,Master,Tokyo,Marketing,Marketing,No,13,25.5,7,71,80,64,91,73,1,59.7,30182
2745,John1721,No,Male,50,28.9,Special,UNIVERSITY OF CHICAGO,72.44,Bachelor,Tokyo,Research,Manufacturing,No,100,51.9,1,96,82,93,4,11,19,45.9,NA
477,John1722,No,Male,34,19.8,Job Board,DUKE UNIVERSITY,100,Bachelor,Tokyo,Marketing,Manufacturing,No,35,52.8,8,83,94,94,3,26,26,40.3,57543
1768,John1723,No,Male,40,20.4,Job Board,UNIVERSITY OF OXFORD,87.11,Master,Singapore,Manufacturing,Manufacturing,No,157,61.2,10,98,71,71,19,39,46,51.5,NA
106,Jane1724,No,Female,31,27,Special,MIT,91.33,Master,USA,Research,Manufacturing,Yes,39,80.1,10,86,67,94,20,30,38,55.6,NA
846,John1725,No,Male,37,17.3,Job Board,PEKING UNIVERSITY,87.56,HighSchool,Seoul,Research,Tech Support,No,213,81.6,14,72,90,94,23,8,2,46.9,NA
4058,John1726,No,Male,50,31.1,Job Board,STANFORD UNIVERSITY,81.4,HighSchool,Tokyo,Manufacturing,Biz Dev,No,178,45.1,9,71,81,91,28,52,38,54.3,NA
3177,John1727,No,Male,34,17.7,Job Board,CORNELL UNIVERSITY,67.11,Bachelor,Shanghai,Administration,Manufacturing,No,8,40.9,19,88,100,66,13,20,31,42.9,NA
3464,John1728,No,Male,37,17.2,Job Board,KYOTO UNIVERSITY,86.89,Master,Singapore,Research,Biz Dev,No,110,62.6,6,72,92,71,70,43,50,60.6,NA
1589,John1729,No,Male,42,23.2,Special,SOGANG UNIVERSITY,68.22,2-Year College,Tokyo,Manufacturing,Finance,No,313,36.4,26,85,94,77,28,46,75,51.8,NA
2885,John1730,No,Male,38,21.6,Job Board,ECOLE NORMALE SUP?RIEURE DE LYON,83.78,Bachelor,Tokyo,Manufacturing,Marketing,No,203,56,7,81,81,81,91,73,39,68,NA
484,Jane1731,No,Female,39,17.3,Job Board,YALE UNIVERSITY,76.44,Bachelor,Tokyo,Manufacturing,Tech Support,No,171,37.4,12,95,82,66,3,6,28,39.4,NA
5728,John1732,No,Male,31,16.4,Job Board,NAGOYA UNIVERSITY,70,Doctor,Singapore,Manufacturing,Manufacturing,No,158,45.8,3,95,89,86,7,15,51,45.2,NA
2060,John1733,No,Male,43,22.7,Job Board,SOGANG UNIVERSITY,93.56,Bachelor,USA,Manufacturing,Manufacturing,No,284,48.5,10,73,94,82,21,15,11,42.7,NA
2323,John1734,No,Male,42,23.5,Job Board,ECOLE NORMALE SUP?RIEURE DE LYON,70.67,Master,Singapore,Manufacturing,Manufacturing,No,273,55.8,18,70,87,74,24,23,37,51.6,NA
2830,John1735,No,Male,47,28.2,Job Board,STANFORD UNIVERSITY,77.56,Bachelor,Amsterdam,Research,Biz Dev,No,65,30.8,16,99,90,94,14,25,8,43,NA
4512,John1736,No,Male,55,35,Intern,CORNELL UNIVERSITY,74.89,Doctor,Singapore,Manufacturing,Quality Assurance,No,226,46.7,17,74,98,100,40,42,79,53.7,NA
707,John1737,No,Male,34,12.8,Job Board,DUKE UNIVERSITY,82.67,2-Year College,Seoul,Manufacturing,Tech Support,No,290,82.7,3,73,97,71,34,9,15,47.5,NA
2223,Jane1738,Yes,Female,39,21.3,Job Board,THE UNIVERSITY OF TOKYO,88.22,Bachelor,Amsterdam,Research,Marketing,No,169,45.6,9,73,70,66,73,17,1,43.6,NA
4497,John1739,Yes,Male,32,15.3,Job Board,STANFORD UNIVERSITY,90,Master,USA,Research,Marketing,No,244,58.8,11,73,72,65,89,6,43,48,NA
4224,John1740,No,Male,36,18,Special,MIT,81.33,Bachelor,Singapore,Research,Finance,No,28,38.3,18,72,93,73,15,40,84,50.7,NA
1202,John1741,No,Male,36,20.1,Intern,UNIVERSITY OF CHICAGO,79.56,Bachelor,Tokyo,Marketing,Manufacturing,No,74,37.3,13,76,76,66,21,13,29,43.4,27855
4220,John1742,No,Male,35,18.3,Job Board,"	EMORY UNIVERSITY",77.78,Master,Shanghai,Administration,Marketing,No,62,38,23,82,97,62,95,77,22,64.7,NA
1231,John1743,No,Male,33,15.5,Job Board,ECOLE NORMALE SUP?RIEURE DE LYON,79.78,Bachelor,Singapore,Administration,Marketing,No,8,63,9,100,82,73,87,72,33,64,NA
4794,John1744,No,Male,45,26.5,Job Board,KYOTO UNIVERSITY,77.33,Bachelor,USA,Research,Tech Support,No,119,39.9,19,79,79,63,27,9,29,39.1,NA
5018,John1745,No,Male,33,13.1,Intern,STOCKHOLM UNIVERSITY,66.98,Bachelor,Tokyo,Marketing,Quality Assurance,No,110,30.8,9,68,81,74,81,23,35,48.2,28317
3314,John1746,No,Male,40,20.6,Job Board,UNIVERSITY OF SUSSEX,87.33,Doctor,Singapore,Manufacturing,Marketing,No,153,41,14,100,73,93,89,70,49,68.8,NA
4045,Jane1747,No,Female,49,33.2,Job Board,OSAKA UNIVERSITY,78.67,2-Year College,Singapore,Manufacturing,Tech Support,No,208,34,13,97,75,69,30,18,59,46.2,NA
4546,John1748,No,Male,41,22,Intern,THE UNIVERSITY OF TOKYO,77.33,Bachelor,Shanghai,Research,Tech Support,No,67,43.5,19,80,94,95,25,20,32,38.8,NA
638,John1749,No,Male,35,16.2,Overseas,DUKE UNIVERSITY,69,Bachelor,Tokyo,Manufacturing,Manufacturing,No,304,57.8,12,92,82,94,15,37,3,48,NA
5236,John1750,No,Male,31,11.4,Job Board,STANFORD UNIVERSITY,69.11,Bachelor,Singapore,Manufacturing,Tech Support,No,218,42.3,5,92,78,84,22,12,39,42.5,NA
3854,John1751,No,Male,38,16.9,Job Board,UNIVERSITY OF CHICAGO,87.56,Bachelor,Seoul,Research,Manufacturing,No,183,44.9,17,82,98,74,36,18,3,44.1,NA
3514,John1752,No,Male,36,19.2,Job Board,HARVARD UNIVERSITY,87.78,Master,Tokyo,Administration,Marketing,No,95,37.1,11,70,83,75,91,74,34,64.5,NA
3312,John1753,Yes,Male,39,21.1,Job Board,HOKKAIDO UNIVERSITY,78.67,HighSchool,Tokyo,Manufacturing,Marketing,No,338,41.3,15,98,88,69,88,15,27,45.6,NA
2761,John1754,Yes,Male,40,18.5,Special,STOCKHOLM UNIVERSITY,76,Master,Amsterdam,Research,Legal,No,204,49.2,19,79,75,80,44,30,53,47,NA
809,John1755,No,Male,41,20.2,Intern,PEKING UNIVERSITY,78.67,2-Year College,Singapore,Research,Tech Support,No,156,47.8,3,79,99,89,15,10,63,42.2,NA
1987,Jane1756,No,Female,33,17.6,Intern,MCGILL UNIVERSITY,79.77,HighSchool,Tokyo,Marketing,Marketing,No,48,61.8,12,70,90,91,93,74,71,66.6,97955
5516,Jane1757,No,Female,50,45.7,Job Board,UNIVERSITY OF OXFORD,74,Master,Tokyo,Manufacturing,Manufacturing,Yes,182,60,9,92,84,69,23,18,26,47.5,NA
1444,John1758,No,Male,41,33.3,Job Board,DUKE UNIVERSITY,85.6,Doctor,Shanghai,Manufacturing,Tech Support,Yes,223,65.3,4,93,72,73,17,21,29,44.2,NA
1686,John1759,No,Male,42,23,Job Board,THE UNIVERSITY OF TOKYO,88,Master,Singapore,Research,Tech Support,No,28,56.7,11,88,82,84,21,11,41,47.9,NA
4451,Jane1760,No,Female,30,17.8,Job Board,MIT,90.89,Doctor,Singapore,Research,Manufacturing,No,83,58.1,10,71,97,77,2,9,47,46.5,NA
3366,John1761,No,Male,40,19.9,Job Board,KYOTO UNIVERSITY,98.89,Bachelor,USA,Manufacturing,Tech Support,No,240,43.2,12,84,90,62,30,20,35,46.1,NA
1399,John1762,No,Male,32,11.5,Job Board,NAGOYA UNIVERSITY,66.67,Bachelor,Singapore,Manufacturing,Tech Support,No,170,41.9,22,75,90,93,11,14,39,44.9,NA
584,John1763,No,Male,33,14.9,Job Board,PEKING UNIVERSITY,68,Bachelor,Tokyo,Marketing,Marketing,No,111,43.4,23,92,85,86,69,73,22,60.2,116832
1964,John1764,No,Male,48,29.3,Special,HARVARD UNIVERSITY,87.11,Bachelor,Singapore,Research,Marketing,No,89,59.2,19,100,94,64,91,75,31,64.9,NA
2177,Jane1765,No,Female,33,16.5,Job Board,NAGOYA UNIVERSITY,89.78,Master,Singapore,Marketing,Manufacturing,No,20,61.9,9,75,93,84,28,20,89,50.6,92871
1997,John1766,No,Male,41,21.8,Job Board,UNIVERSITY OF OXFORD,71.33,Doctor,Singapore,Manufacturing,Biz Dev,No,153,53.7,13,88,72,62,72,20,29,62,NA
453,Jane1767,No,Female,31,13.8,Intern,PRINCETON UNIVERSITY,67.56,Doctor,Singapore,Research,Tech Support,No,47,50,10,72,82,67,2,9,27,43.3,NA
5321,John1768,Yes,Male,42,22.5,Job Board,PEKING UNIVERSITY,74.89,Bachelor,USA,Marketing,Tech Support,No,225,42.5,21,81,100,95,21,18,23,36,178363
5687,John1769,No,Male,27,5.9,Intern,YALE UNIVERSITY,85.11,Master,Seoul,Research,Quality Assurance,No,199,94.1,15,95,96,74,1,13,14,43.3,NA
4084,John1770,No,Male,39,19.5,Job Board,MCGILL UNIVERSITY,88.67,HighSchool,Tokyo,Marketing,Marketing,No,51,41.9,12,84,87,78,89,70,17,61.5,60321
2612,John1771,No,Male,39,19.8,Special,UNIVERSITY OF CAMBRIDGE,71.33,HighSchool,Seoul,Research,Marketing,No,254,68.8,4,80,77,75,91,74,6,63.4,NA
3050,John1772,No,Male,40,23.2,Job Board,UNIVERSITY OF CAMBRIDGE,81.78,Bachelor,Singapore,Research,Manufacturing,No,112,41.2,12,76,78,86,23,6,38,39.7,NA
3587,John1773,No,Male,38,19.8,Job Board,SOGANG UNIVERSITY,81.11,Doctor,Shanghai,Manufacturing,Human Resources,No,202,38.7,4,97,90,90,80,78,52,66.2,NA
2948,Jane1774,No,Female,39,22.9,Job Board,PEKING UNIVERSITY,66.67,Doctor,Tokyo,Manufacturing,Manufacturing,No,176,42.8,14,79,98,99,28,39,22,47.2,NA
1372,John1775,No,Male,32,12.4,Job Board,OSAKA UNIVERSITY,93.56,Bachelor,Tokyo,Research,Marketing,No,28,57.1,13,79,86,78,93,75,45,65.9,NA
1063,John1776,No,Male,30,15.2,Job Board,UNIVERSITY OF OXFORD,78,Doctor,USA,Research,Tech Support,No,57,53.1,9,73,66,67,6,9,31,45.2,NA
1213,John1777,No,Male,28,10.5,Intern,TSINGHUA UNIVERSITY,80,Bachelor,Tokyo,Marketing,Tech Support,No,90,46.2,21,85,88,80,3,8,12,38.4,147521
1164,Jane1778,No,Female,25,13.4,Job Board,CORNELL UNIVERSITY,83.33,Bachelor,Tokyo,Marketing,Tech Support,No,32,35.3,14,99,85,66,5,21,33,42,47765
4935,John1779,No,Male,35,13.4,Job Board,DUKE UNIVERSITY,88,Doctor,Tokyo,Research,Manufacturing,No,110,43.2,16,88,71,69,13,13,13,42.2,NA
132,John1780,No,Male,45,24,Job Board,HARVARD UNIVERSITY,67.67,Bachelor,Tokyo,Manufacturing,Tech Support,No,234,43.1,21,88,83,80,18,20,42,48.6,NA
